zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,latitude,longitude
148984308,FOR_SALE,House for sale,34 days,122000,3328.0,37.0,,,,3338.7263,sqft,4,2.0,"2400 Gentilly Blvd, New Orleans, LA 70122",2400 Gentilly Blvd,New Orleans,LA,70122,29.992111,-90.068016,LATTER & BLUM (LATT09),False,,,https://photos.zillowstatic.com/fp/a9a24ed0274ba89fe2c52c808500ed2f-p_e.jpg,https://www.zillow.com/homedetails/2400-Gentilly-Blvd-New-Orleans-LA-70122/148984308_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9921693,-90.06783380000002
73784620,FOR_SALE,House for sale,0,1095000,2635.0,416.0,,,,4499.748,sqft,3,3.0,"1456 Verna St, New Orleans, LA 70119",1456 Verna St,New Orleans,LA,70119,29.982693,-90.08548,Shelnutt Real Estate Enterprises,False,,,https://photos.zillowstatic.com/fp/b900b3b5cf9b84987ddbff1bdcc617f9-p_e.jpg,https://www.zillow.com/homedetails/1456-Verna-St-New-Orleans-LA-70119/73784620_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.982667,-90.0854272
73816835,FOR_SALE,Foreclosure,0,84900,1599.0,53.0,,,,5445.0,sqft,3,2.0,"4951 Wright Rd, New Orleans, LA 70128",4951 Wright Rd,New Orleans,LA,70128,30.02707,-89.955956,"Audubon Realty, LLC",False,,,https://photos.zillowstatic.com/fp/7d36289cbfd91796efec43b0b173a48c-p_e.jpg,https://www.zillow.com/homedetails/4951-Wright-Rd-New-Orleans-LA-70128/73816835_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0270816,-89.9559483
2056487877,FOR_SALE,Condo for sale,182 days,199000,750.0,265.0,,,,1848.0,sqft,2,1.0,"1307 Decatur St #4, New Orleans, LA 70116",1307 Decatur St #4,New Orleans,LA,70116,29.961767,-90.05856,Crane Real Estate Brokers,False,,,https://photos.zillowstatic.com/fp/44313777f7ac5127ca028daaa9c358aa-p_e.jpg,https://www.zillow.com/homedetails/1307-Decatur-St-4-New-Orleans-LA-70116/2056487877_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9617432,-90.0585385
126451995,FOR_SALE,Condo for sale,108 days,125000,841.0,149.0,,,,,,1,1.0,"620 Decatur St APT P, New Orleans, LA 70130",620 Decatur St APT P,New Orleans,LA,70130,29.956257,-90.06274,LATTER & BLUM (LATT09),False,,,https://photos.zillowstatic.com/fp/ad81256bde46c23d0d8dc779d944c0cf-p_e.jpg,https://www.zillow.com/homedetails/620-Decatur-St-APT-P-New-Orleans-LA-70130/126451995_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9564675,-90.0627435
73827045,FOR_SALE,House for sale,8 days,75000,4438.0,17.0,,,,3238.7679,sqft,4,2.0,"2900 Pittari Pl, New Orleans, LA 70131",2900 Pittari Pl,New Orleans,LA,70131,29.922335,-89.9789,Carter Realty and Consultants,False,,,https://photos.zillowstatic.com/fp/820c4ad1882c890d075e78761b0b1b38-p_e.jpg,https://www.zillow.com/homedetails/2900-Pittari-Pl-New-Orleans-LA-70131/73827045_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9223033,-89.9789265
149037664,FOR_SALE,House for sale,80 days,500000,1318.0,379.0,,,,6000.0,sqft,2,1.0,"3262 Ridgeway Blvd, New Orleans, LA 70129",3262 Ridgeway Blvd,New Orleans,LA,70129,30.137228,-89.86571,NOLA Living Realty,False,,,https://photos.zillowstatic.com/fp/df963ff782184bb245393ea764e3788f-p_e.jpg,https://www.zillow.com/homedetails/3262-Ridgeway-Blvd-New-Orleans-LA-70129/149037664_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.13712,-89.8655204
84473529,FOR_SALE,House for sale,13 days,275000,1866.0,147.0,,,,5449.356,sqft,3,2.0,"1509 Steeple Chase Ln, New Orleans, LA 70131",1509 Steeple Chase Ln,New Orleans,LA,70131,29.938744,-90.010056,Homesmart Realty South,False,,,https://photos.zillowstatic.com/fp/53c36df11cb2f3046f8997b0952359f6-p_e.jpg,https://www.zillow.com/homedetails/1509-Steeple-Chase-Ln-New-Orleans-LA-70131/84473529_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.938744,-90.01006579999999
73830598,FOR_SALE,House for sale,30 days,365000,2764.0,132.0,,,,7920.0,sqft,4,4.0,"60 Yosemite Dr, New Orleans, LA 70131",60 Yosemite Dr,New Orleans,LA,70131,29.913555,-90.01101,LATTER & BLUM (LATT10),False,,,https://photos.zillowstatic.com/fp/c5d7ed6740e318c4cc7db012fab5c1d4-p_e.jpg,https://www.zillow.com/homedetails/60-Yosemite-Dr-New-Orleans-LA-70131/73830598_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9135831,-90.01103789999999
84440316,FOR_SALE,Condo for sale,105 days,160000,514.0,311.0,,,,4250.6,sqft,1,1.0,"1525 Clio St APT 5, New Orleans, LA 70130",1525 Clio St APT 5,New Orleans,LA,70130,29.940851,-90.07269,Talbot Realty Group,False,,,https://photos.zillowstatic.com/fp/ceb9c16f0ee350631e7c50d2c3b5addf-p_e.jpg,https://www.zillow.com/homedetails/1525-Clio-St-APT-5-New-Orleans-LA-70130/84440316_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.940853,-90.07270470000002
148963094,FOR_SALE,House for sale,33 days,99900,732.0,136.0,,,,1188.0,sqft,2,2.0,"212 S Tonti St, New Orleans, LA 70119",212 S Tonti St,New Orleans,LA,70119,29.960995,-90.08595,Galiano Realty,False,,,https://photos.zillowstatic.com/fp/9a594063711b19d07362cfc601bd5d81-p_e.jpg,https://www.zillow.com/homedetails/212-S-Tonti-St-New-Orleans-LA-70119/148963094_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.961944,-90.08493999999999
73844754,FOR_SALE,House for sale,13 days,385000,1018.0,378.0,,,,3600.0,sqft,2,2.0,"1810 Burdette St, New Orleans, LA 70118",1810 Burdette St,New Orleans,LA,70118,29.94992,-90.12272,Keller Williams Realty New Orleans,False,,,https://photos.zillowstatic.com/fp/d6049d169fbe42a7886452f2b5c019ee-p_e.jpg,https://www.zillow.com/homedetails/1810-Burdette-St-New-Orleans-LA-70118/73844754_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9498465,-90.1226575
148972031,FOR_SALE,House for sale,1 days,269000,804.0,335.0,261600.0,325.0,1395.0,1498.464,sqft,1,1.0,"515 N Lopez St, New Orleans, LA 70119",515 N Lopez St,New Orleans,LA,70119,29.972433,-90.089005,"Oak Tree Realty, LLC",False,,,https://photos.zillowstatic.com/fp/3d97c7fd2deddda7150c75ff41a52fed-p_e.jpg,https://www.zillow.com/homedetails/515-N-Lopez-St-New-Orleans-LA-70119/148972031_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9723659,-90.08894959999999
149073080,FOR_SALE,House for sale,7 days,675000,2026.0,333.0,,,,3159.0,sqft,3,3.0,"2312 Amelia St, New Orleans, LA 70115",2312 Amelia St,New Orleans,LA,70115,29.934307,-90.09694,Engel & Voelkers New Orleans,False,,,https://photos.zillowstatic.com/fp/0746cf0f944666d89c7bf553811eb9ee-p_e.jpg,https://www.zillow.com/homedetails/2312-Amelia-St-New-Orleans-LA-70115/149073080_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9343,-90.09693879999999
84459556,FOR_SALE,House for sale,3 days,169000,1554.0,109.0,,,,5610.528,sqft,3,2.0,"7608 Dogwood Dr, New Orleans, LA 70126",7608 Dogwood Dr,New Orleans,LA,70126,30.035828,-90.004684,KELLER WILLIAMS REALTY 455-0100,False,,,https://photos.zillowstatic.com/fp/d2245dbb13ce13815297d694a27d44db-p_e.jpg,https://www.zillow.com/homedetails/7608-Dogwood-Dr-New-Orleans-LA-70126/84459556_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.035834,-90.0046824
73825165,FOR_SALE,House for sale,48 days,89700,1406.0,64.0,,,,4399.56,sqft,4,2.0,"3451 Catalina Dr, New Orleans, LA 70114",3451 Catalina Dr,New Orleans,LA,70114,29.935171,-90.019745,"Audubon Realty, LLC",False,,,https://photos.zillowstatic.com/fp/ba59e192aee68a58f1744e61946cf64e-p_e.jpg,https://www.zillow.com/homedetails/3451-Catalina-Dr-New-Orleans-LA-70114/73825165_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9351995,-90.01974829999999
73782281,FOR_SALE,House for sale,7 days,439000,1614.0,272.0,,,,4563.0,sqft,2,2.0,"1507 N Miro St, New Orleans, LA 70119",1507 N Miro St,New Orleans,LA,70119,29.975023,-90.07246,"McEnery Residential, LLC",False,,,https://photos.zillowstatic.com/fp/97f5c6079c0884e2daf8b3cb085d6eda-p_e.jpg,https://www.zillow.com/homedetails/1507-N-Miro-St-New-Orleans-LA-70119/73782281_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9750464,-90.0724513
73796294,FOR_SALE,Foreclosure,116 days,74900,1284.0,58.0,,,,6000.0,sqft,3,2.0,"7613 Mercier St, New Orleans, LA 70128",7613 Mercier St,New Orleans,LA,70128,30.05017,-89.971466,LATTER & BLUM (LATT14),False,,,https://photos.zillowstatic.com/fp/b9dd8e9c6629547597b3ffc65a887bd5-p_e.jpg,https://www.zillow.com/homedetails/7613-Mercier-St-New-Orleans-LA-70128/73796294_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.050111,-89.9715095
73819780,FOR_SALE,House for sale,22 days,239000,2300.0,104.0,,,,5000.0,sqft,4,3.0,"13110 Maple Wood Dr, New Orleans, LA 70129",13110 Maple Wood Dr,New Orleans,LA,70129,30.04251,-89.932724,KELLER WILLIAMS REALTY 455-0100,False,,,https://photos.zillowstatic.com/fp/f751a5d61544b8e3818b19d1b69f9b98-p_e.jpg,https://www.zillow.com/homedetails/13110-Maple-Wood-Dr-New-Orleans-LA-70129/73819780_zpid/,https://www.zillow.com/new-orleans-la/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A2%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0425628,-89.93276949999999
